"Data Table: Multiple sclerosis, Crude prevalence, percent"
"Area","Sex","Age Group","Year","Rate (%)","Rate_95%_CI_Lower","Rate_95%_CI_Upper","Rate CV","Counts","Population",
"Newfoundland and Labrador","Both sexes","'20-34'","2015","0.05","0.04","0.07","14.14","50","95210",
"Newfoundland and Labrador","Both sexes","'35-49'","2015","0.23","0.20","0.26","6.32","250","110650",
"Newfoundland and Labrador","Both sexes","'50-64'","2015","0.21","0.19","0.24","6.03","275","131135",
"Newfoundland and Labrador","Both sexes","'65-79'","2015","0.14","0.12","0.17","9.33","115","81920",
"Newfoundland and Labrador","Both sexes","'80+'","2015","","","","","","",
"Newfoundland and Labrador","Both sexes","'20+'","2016","0.16","0.15","0.17","3.73","720","442920",
"Newfoundland and Labrador","Both sexes","'20-34'","2016","0.05","0.03","0.06","14.91","45","94655",
"Newfoundland and Labrador","Both sexes","'35-49'","2016","0.24","0.21","0.27","6.20","260","109450",
"Newfoundland and Labrador","Both sexes","'50-64'","2016","0.22","0.19","0.24","5.92","285","131205",
"Newfoundland and Labrador","Both sexes","'65-79'","2016","0.14","0.12","0.17","9.13","120","85575",
"Newfoundland and Labrador","Both sexes","'80+'","2016","0.05","0.02","0.08","31.62","10","22035",
"Newfoundland and Labrador","Both sexes","'20+'","2017","0.17","0.16","0.18","3.65","750","441375",
"Newfoundland and Labrador","Both sexes","'20-34'","2017","0.05","0.04","0.07","14.14","50","92270",
"Newfoundland and Labrador","Both sexes","'35-49'","2017","0.24","0.21","0.27","6.26","255","106960",
"Newfoundland and Labrador","Both sexes","'50-64'","2017","0.23","0.21","0.26","5.73","305","130505",
"Newfoundland and Labrador","Both sexes","'65-79'","2017","0.15","0.13","0.18","8.61","135","88965",
"Newfoundland and Labrador","Both sexes","'80+'","2017","0.04","0.02","0.08","31.62","10","22680",
"Newfoundland and Labrador","Both sexes","'20+'","2018","0.18","0.17","0.19","3.57","785","440835",
"Newfoundland and Labrador","Both sexes","'20-34'","2018","0.06","0.04","0.07","14.14","50","90425",
"Newfoundland and Labrador","Both sexes","'35-49'","2018","0.25","0.22","0.28","6.20","260","105080",
"Newfoundland and Labrador","Both sexes","'50-64'","2018","0.24","0.22","0.27","5.63","315","129530",
"Newfoundland and Labrador","Both sexes","'65-79'","2018","0.16","0.13","0.18","8.30","145","92540",
"Newfoundland and Labrador","Both sexes","'80+'","2018","0.04","0.02","0.08","31.62","10","23260",
"Newfoundland and Labrador","Both sexes","'20+'","2019","0.19","0.18","0.20","3.47","830","441880",
"Newfoundland and Labrador","Both sexes","'20-34'","2019","0.06","0.05","0.08","13.48","55","89600",
"Newfoundland and Labrador","Both sexes","'35-49'","2019","0.25","0.22","0.28","6.26","255","103525",
"Newfoundland and Labrador","Both sexes","'50-64'","2019","0.27","0.24","0.30","5.38","345","128755",
"Newfoundland and Labrador","Both sexes","'65-79'","2019","0.16","0.14","0.19","8.03","155","96020",
"Newfoundland and Labrador","Both sexes","'80+'","2019","0.06","0.04","0.10","25.82","15","23965",
"Newfoundland and Labrador","Females","'20+'","2003","","","","","","",
"Newfoundland and Labrador","Females","'20-34'","2003","","","","","","",
"Newfoundland and Labrador","Females","'35-49'","2003","","","","","","",
"Newfoundland and Labrador","Females","'50-64'","2003","","","","","","",
"Newfoundland and Labrador","Females","'65-79'","2003","","","","","","",
"Newfoundland and Labrador","Females","'80+'","2003","","","","","","",
"Newfoundland and Labrador","Females","'20+'","2004","","","","","","",
"Newfoundland and Labrador","Females","'20-34'","2004","","","","","","",
"Newfoundland and Labrador","Females","'35-49'","2004","","","","","","",
"Newfoundland and Labrador","Females","'50-64'","2004","","","","","","",
"Newfoundland and Labrador","Females","'65-79'","2004","","","","","","",
"Newfoundland and Labrador","Females","'80+'","2004","","","","","","",
"Newfoundland and Labrador","Females","'20+'","2005","","","","","","",
"Newfoundland and Labrador","Females","'20-34'","2005","","","","","","",
"Newfoundland and Labrador","Females","'35-49'","2005","","","","","","",
"Newfoundland and Labrador","Females","'50-64'","2005","","","","","","",
"Newfoundland and Labrador","Females","'65-79'","2005","","","","","","",
"Newfoundland and Labrador","Females","'80+'","2005","","","","","","",
"Newfoundland and Labrador","Females","'20+'","2006","","","","","","",
"Newfoundland and Labrador","Females","'20-34'","2006","","","","","","",
"Newfoundland and Labrador","Females","'35-49'","2006","","","","","","",
"Newfoundland and Labrador","Females","'50-64'","2006","","","","","","",
"Newfoundland and Labrador","Females","'65-79'","2006","","","","","","",
"Newfoundland and Labrador","Females","'80+'","2006","","","","","","",
"Newfoundland and Labrador","Females","'20+'","2007","","","","","","",
"Newfoundland and Labrador","Females","'20-34'","2007","","","","","","",
"Newfoundland and Labrador","Females","'35-49'","2007","","","","","","",
"Newfoundland and Labrador","Females","'50-64'","2007","","","","","","",
"Newfoundland and Labrador","Females","'65-79'","2007","","","","","","",
"Newfoundland and Labrador","Females","'80+'","2007","","","","","","",
"Newfoundland and Labrador","Females","'20+'","2008","0.18","0.16","0.20","5.10","385","216845",
"Newfoundland and Labrador","Females","'20-34'","2008","0.09","0.07","0.12","14.91","45","49725",
"Newfoundland and Labrador","Females","'35-49'","2008","0.24","0.20","0.28","8.16","150","62260",
"Newfoundland and Labrador","Females","'50-64'","2008","0.23","0.20","0.28","8.30","145","61875",
"Newfoundland and Labrador","Females","'65-79'","2008","0.13","0.09","0.18","15.81","40","30445",
"Newfoundland and Labrador","Females","'80+'","2008","","","","","","",
"Newfoundland and Labrador","Females","'20+'","2009","0.18","0.17","0.20","5.00","400","219200",
"Newfoundland and Labrador","Females","'20-34'","2009","0.07","0.05","0.10","16.90","35","49975",
"Newfoundland and Labrador","Females","'35-49'","2009","0.25","0.21","0.29","8.03","155","61755",
"Newfoundland and Labrador","Females","'50-64'","2009","0.24","0.21","0.29","8.03","155","63285",
"Newfoundland and Labrador","Females","'65-79'","2009","0.14","0.10","0.19","14.91","45","31445",
"Newfoundland and Labrador","Females","'80+'","2009","","","","","","",
"Newfoundland and Labrador","Females","'20+'","2010","0.19","0.17","0.21","4.88","420","221460",
"Newfoundland and Labrador","Females","'20-34'","2010","0.09","0.07","0.12","14.91","45","50180",
"Newfoundland and Labrador","Females","'35-49'","2010","0.26","0.22","0.31","7.91","160","60960",
"Newfoundland and Labrador","Females","'50-64'","2010","0.25","0.21","0.29","7.91","160","64375",
"Newfoundland and Labrador","Females","'65-79'","2010","0.15","0.11","0.20","14.14","50","32960",
"Newfoundland and Labrador","Females","'80+'","2010","","","","","","",
"Newfoundland and Labrador","Females","'20+'","2011","0.21","0.19","0.23","4.77","440","206590",
"Newfoundland and Labrador","Females","'20-34'","2011","0.12","0.09","0.16","15.81","40","33405",
"Newfoundland and Labrador","Females","'35-49'","2011","0.27","0.23","0.31","7.91","160","60225",
"Newfoundland and Labrador","Females","'50-64'","2011","0.26","0.22","0.30","7.67","170","64950",
"Newfoundland and Labrador","Females","'65-79'","2011","0.17","0.13","0.22","12.91","60","34880",
"Newfoundland and Labrador","Females","'80+'","2011","0.08","0.04","0.14","31.62","10","13125",
"Newfoundland and Labrador","Females","'20+'","2012","0.20","0.19","0.22","4.66","460","224740",
"Newfoundland and Labrador","Females","'20-34'","2012","0.08","0.06","0.11","15.81","40","49880",
"Newfoundland and Labrador","Females","'35-49'","2012","0.27","0.23","0.31","7.91","160","59400",
"Newfoundland and Labrador","Females","'50-64'","2012","0.28","0.24","0.33","7.35","185","65530",
"Newfoundland and Labrador","Females","'65-79'","2012","0.16","0.13","0.21","12.91","60","36615",
"Newfoundland and Labrador","Females","'80+'","2012","0.11","0.06","0.19","25.82","15","13310",
"Newfoundland and Labrador","Females","'20+'","2013","0.22","0.20","0.24","4.54","485","225380",
"Newfoundland and Labrador","Females","'20-34'","2013","0.08","0.06","0.11","15.81","40","49435",
"Newfoundland and Labrador","Females","'35-49'","2013","0.29","0.25","0.34","7.67","170","58180",
"Newfoundland and Labrador","Females","'50-64'","2013","0.29","0.25","0.33","7.25","190","65875",
"Newfoundland and Labrador","Females","'65-79'","2013","0.20","0.15","0.24","11.55","75","38395",
"Newfoundland and Labrador","Females","'80+'","2013","0.07","0.04","0.14","31.62","10","13495",
"Newfoundland and Labrador","Females","'20+'","2014","0.22","0.21","0.25","4.47","500","222690",
"Newfoundland and Labrador","Females","'20-34'","2014","0.09","0.07","0.12","14.91","45","48475",
"Newfoundland and Labrador","Females","'35-49'","2014","0.31","0.26","0.36","7.56","175","57160",
"Newfoundland and Labrador","Females","'50-64'","2014","0.29","0.25","0.34","7.16","195","66245",
"Newfoundland and Labrador","Females","'65-79'","2014","0.20","0.16","0.25","11.18","80","40100",
"Newfoundland and Labrador","Females","'80+'","2014","","","","","","",
"Newfoundland and Labrador","Females","'20+'","2015","0.23","0.21","0.25","4.36","525","225205",
"Newfoundland and Labrador","Females","'20-34'","2015","0.09","0.07","0.13","14.91","45","47495",
"Newfoundland and Labrador","Females","'35-49'","2015","0.33","0.28","0.38","7.35","185","55970",
"Newfoundland and Labrador","Females","'50-64'","2015","0.31","0.27","0.35","6.98","205","66240",
"Newfoundland and Labrador","Females","'65-79'","2015","0.20","0.16","0.25","10.85","85","41925",
"Newfoundland and Labrador","Females","'80+'","2015","","","","","","",
"Newfoundland and Labrador","Females","'20+'","2016","0.24","0.22","0.26","4.28","545","226460",
"Newfoundland and Labrador","Females","'20-34'","2016","0.07","0.05","0.10","16.90","35","47090",
"Newfoundland and Labrador","Females","'35-49'","2016","0.34","0.30","0.40","7.25","190","55350",
"Newfoundland and Labrador","Females","'50-64'","2016","0.32","0.28","0.36","6.90","210","66290",
"Newfoundland and Labrador","Females","'65-79'","2016","0.22","0.18","0.26","10.26","95","43835",
"Newfoundland and Labrador","Females","'80+'","2016","","","","","","",
"Newfoundland and Labrador","Females","'20+'","2017","0.25","0.23","0.27","4.21","565","226070",
"Newfoundland and Labrador","Females","'20-34'","2017","0.08","0.05","0.11","16.90","35","46020",
"Newfoundland and Labrador","Females","'35-49'","2017","0.35","0.30","0.40","7.25","190","54280",
"Newfoundland and Labrador","Females","'50-64'","2017","0.34","0.30","0.39","6.67","225","66070",
"Newfoundland and Labrador","Females","'65-79'","2017","0.23","0.19","0.28","9.76","105","45545",
"Newfoundland and Labrador","Females","'80+'","2017","","","","","","",
"Newfoundland and Labrador","Females","'20+'","2018","0.26","0.24","0.28","4.15","580","225735",
"Newfoundland and Labrador","Females","'20-34'","2018","0.08","0.05","0.11","16.90","35","44920",
"Newfoundland and Labrador","Females","'35-49'","2018","0.36","0.31","0.41","7.25","190","53340",
"Newfoundland and Labrador","Females","'50-64'","2018","0.35","0.31","0.40","6.59","230","65620",
"Newfoundland and Labrador","Females","'65-79'","2018","0.24","0.20","0.29","9.33","115","47415",
"Newfoundland and Labrador","Females","'80+'","2018","","","","","","",
"Newfoundland and Labrador","Females","'20+'","2019","0.27","0.25","0.29","4.05","610","226270",
"Newfoundland and Labrador","Females","'20-34'","2019","0.09","0.06","0.12","15.81","40","44465",
"Newfoundland and Labrador","Females","'35-49'","2019","0.36","0.31","0.42","7.25","190","52545",
"Newfoundland and Labrador","Females","'50-64'","2019","0.38","0.34","0.43","6.32","250","65185",
"Newfoundland and Labrador","Females","'65-79'","2019","0.25","0.21","0.30","8.94","125","49360",
"Newfoundland and Labrador","Females","'80+'","2019","0.07","0.03","0.12","31.62","10","14715",
"Newfoundland and Labrador","Males","'20+'","2003","","","","","","",
"Newfoundland and Labrador","Males","'20-34'","2003","","","","","","",
"Newfoundland and Labrador","Males","'35-49'","2003","","","","","","",
"Newfoundland and Labrador","Males","'50-64'","2003","","","","","","",
"Newfoundland and Labrador","Males","'65-79'","2003","","","","","","",
"Newfoundland and Labrador","Males","'80+'","2003","","","","","","",
"Newfoundland and Labrador","Males","'20+'","2004","","","","","","",
"Newfoundland and Labrador","Males","'20-34'","2004","","","","","","",
"Newfoundland and Labrador","Males","'35-49'","2004","","","","","","",
"Newfoundland and Labrador","Males","'50-64'","2004","","","","","","",
"Newfoundland and Labrador","Males","'65-79'","2004","","","","","","",
"Newfoundland and Labrador","Males","'80+'","2004","","","","","","",
"Newfoundland and Labrador","Males","'20+'","2005","","","","","","",
"Newfoundland and Labrador","Males","'20-34'","2005","","","","","","",
"Newfoundland and Labrador","Males","'35-49'","2005","","","","","","",
"Newfoundland and Labrador","Males","'50-64'","2005","","","","","","",
"Newfoundland and Labrador","Males","'65-79'","2005","","","","","","",
"Newfoundland and Labrador","Males","'80+'","2005","","","","","","",
"Newfoundland and Labrador","Males","'20+'","2006","","","","","","",
"Newfoundland and Labrador","Males","'20-34'","2006","","","","","","",
"Newfoundland and Labrador","Males","'35-49'","2006","","","","","","",
"Newfoundland and Labrador","Males","'50-64'","2006","","","","","","",
"Newfoundland and Labrador","Males","'65-79'","2006","","","","","","",
"Newfoundland and Labrador","Males","'80+'","2006","","","","","","",
"Newfoundland and Labrador","Males","'20+'","2007","","","","","","",
"Newfoundland and Labrador","Males","'20-34'","2007","","","","","","",
"Newfoundland and Labrador","Males","'35-49'","2007","","","","","","",
"Newfoundland and Labrador","Males","'50-64'","2007","","","","","","",
"Newfoundland and Labrador","Males","'65-79'","2007","","","","","","",
"Newfoundland and Labrador","Males","'80+'","2007","","","","","","",
"Newfoundland and Labrador","Males","'20+'","2008","0.07","0.06","0.08","8.45","140","204470",
"Newfoundland and Labrador","Males","'20-34'","2008","0.02","0.01","0.04","31.62","10","49875",
"Newfoundland and Labrador","Males","'35-49'","2008","0.09","0.07","0.12","13.48","55","60650",
"Newfoundland and Labrador","Males","'50-64'","2008","0.09","0.07","0.12","13.48","55","60885",
"Newfoundland and Labrador","Males","'65-79'","2008","0.05","0.03","0.09","25.82","15","28715",
"Newfoundland and Labrador","Males","'80+'","2008","","","","","","",
"Newfoundland and Labrador","Males","'20+'","2009","0.08","0.06","0.09","8.30","145","189910",
"Newfoundland and Labrador","Males","'20-34'","2009","0.05","0.03","0.08","25.82","15","32885",
"Newfoundland and Labrador","Males","'35-49'","2009","0.08","0.06","0.11","14.14","50","60355",
"Newfoundland and Labrador","Males","'50-64'","2009","0.09","0.07","0.11","13.48","55","62335",
"Newfoundland and Labrador","Males","'65-79'","2009","0.07","0.04","0.10","22.36","20","29900",
"Newfoundland and Labrador","Males","'80+'","2009","","","","","","",
"Newfoundland and Labrador","Males","'20+'","2010","0.08","0.07","0.09","8.16","150","191960",
"Newfoundland and Labrador","Males","'20-34'","2010","0.03","0.01","0.06","31.62","10","32890",
"Newfoundland and Labrador","Males","'35-49'","2010","0.08","0.06","0.11","14.14","50","59795",
"Newfoundland and Labrador","Males","'50-64'","2010","0.11","0.09","0.14","11.95","70","63285",
"Newfoundland and Labrador","Males","'65-79'","2010","0.05","0.03","0.08","25.82","15","31500",
"Newfoundland and Labrador","Males","'80+'","2010","","","","","","",
"Newfoundland and Labrador","Males","'20+'","2011","0.07","0.06","0.09","8.03","155","211430",
"Newfoundland and Labrador","Males","'20-34'","2011","0.02","0.01","0.04","31.62","10","50665",
"Newfoundland and Labrador","Males","'35-49'","2011","0.09","0.07","0.12","13.48","55","58970",
"Newfoundland and Labrador","Males","'50-64'","2011","0.11","0.09","0.14","11.95","70","63965",
"Newfoundland and Labrador","Males","'65-79'","2011","0.06","0.04","0.09","22.36","20","33225",
"Newfoundland and Labrador","Males","'80+'","2011","","","","","","",
"Newfoundland and Labrador","Males","'20+'","2012","0.08","0.06","0.09","7.91","160","212605",
"Newfoundland and Labrador","Males","'20-34'","2012","","","","","","",
"Newfoundland and Labrador","Males","'35-49'","2012","0.11","0.09","0.14","12.40","65","58270",
"Newfoundland and Labrador","Males","'50-64'","2012","0.11","0.08","0.14","11.95","70","64335",
"Newfoundland and Labrador","Males","'65-79'","2012","0.04","0.02","0.07","25.82","15","35005",
