"Data Table: Gout and other crystal arthropathies (active), Crude prevalence, percent"
"Area","Sex","Age Group","Year","Rate (%)","Rate_95%_CI_Lower","Rate_95%_CI_Upper","Rate CV","Counts","Population",
"Newfoundland and Labrador","Males","'20-34'","2018","0.43","0.37","0.49","7.16","195","45510",
"Newfoundland and Labrador","Males","'35-49'","2018","2.86","2.72","3.01","2.60","1480","51735",
"Newfoundland and Labrador","Males","'50-64'","2018","5.05","4.87","5.22","1.76","3225","63910",
"Newfoundland and Labrador","Males","'65-79'","2018","7.17","6.92","7.42","1.76","3235","45120",
"Newfoundland and Labrador","Males","'80+'","2018","8.51","7.95","9.10","3.42","855","10045",
"Newfoundland and Labrador","Males","'20+'","2019","4.23","4.15","4.32","1.04","9180","216920",
"Newfoundland and Labrador","Males","'20-34'","2019","0.42","0.36","0.49","7.25","190","45135",
"Newfoundland and Labrador","Males","'35-49'","2019","2.84","2.70","2.99","2.63","1450","50980",
"Newfoundland and Labrador","Males","'50-64'","2019","5.06","4.88","5.24","1.76","3215","63570",
"Newfoundland and Labrador","Males","'65-79'","2019","7.31","7.06","7.56","1.71","3410","46665",
"Newfoundland and Labrador","Males","'80+'","2019","8.61","8.06","9.19","3.31","910","10570",
"Prince Edward Island","Both sexes","'20+'","2007","1.59","1.51","1.66","2.37","1775","111845",
"Prince Edward Island","Both sexes","'20-34'","2007","0.09","0.06","0.13","20.00","25","28065",
"Prince Edward Island","Both sexes","'35-49'","2007","0.80","0.70","0.90","6.26","255","32075",
"Prince Edward Island","Both sexes","'50-64'","2007","1.93","1.78","2.09","4.15","580","30045",
"Prince Edward Island","Both sexes","'65-79'","2007","3.92","3.62","4.25","4.07","605","15420",
"Prince Edward Island","Both sexes","'80+'","2007","5.11","4.57","5.70","5.59","320","6260",
"Prince Edward Island","Both sexes","'20+'","2008","1.62","1.55","1.70","2.32","1855","114210",
"Prince Edward Island","Both sexes","'20-34'","2008","0.07","0.04","0.11","22.36","20","28445",
"Prince Edward Island","Both sexes","'35-49'","2008","0.79","0.69","0.89","6.26","255","32350",
"Prince Edward Island","Both sexes","'50-64'","2008","1.99","1.83","2.15","4.03","615","30930",
"Prince Edward Island","Both sexes","'65-79'","2008","3.87","3.57","4.19","4.02","620","16010",
"Prince Edward Island","Both sexes","'80+'","2008","5.26","4.71","5.85","5.42","340","6465",
"Prince Edward Island","Both sexes","'20+'","2009","1.67","1.60","1.75","2.27","1940","115860",
"Prince Edward Island","Both sexes","'20-34'","2009","0.07","0.04","0.11","22.36","20","28650",
"Prince Edward Island","Both sexes","'35-49'","2009","0.84","0.74","0.94","6.09","270","32245",
"Prince Edward Island","Both sexes","'50-64'","2009","1.99","1.84","2.15","3.97","635","31905",
"Prince Edward Island","Both sexes","'65-79'","2009","3.97","3.68","4.29","3.91","655","16480",
"Prince Edward Island","Both sexes","'80+'","2009","5.41","4.86","6.00","5.31","355","6565",
"Prince Edward Island","Both sexes","'20+'","2010","1.68","1.61","1.76","2.25","1980","117615",
"Prince Edward Island","Both sexes","'20-34'","2010","0.07","0.04","0.11","22.36","20","28920",
"Prince Edward Island","Both sexes","'35-49'","2010","0.83","0.73","0.93","6.14","265","32095",
"Prince Edward Island","Both sexes","'50-64'","2010","1.96","1.81","2.12","3.94","645","32850",
"Prince Edward Island","Both sexes","'65-79'","2010","4.08","3.78","4.39","3.79","695","17055",
"Prince Edward Island","Both sexes","'80+'","2010","5.31","4.77","5.89","5.31","355","6690",
"Prince Edward Island","Both sexes","'20+'","2011","1.74","1.67","1.82","2.19","2080","119305",
"Prince Edward Island","Both sexes","'20-34'","2011","0.12","0.08","0.17","16.90","35","29270",
"Prince Edward Island","Both sexes","'35-49'","2011","0.83","0.74","0.94","6.14","265","31760",
"Prince Edward Island","Both sexes","'50-64'","2011","2.01","1.86","2.17","3.86","670","33340",
"Prince Edward Island","Both sexes","'65-79'","2011","4.04","3.76","4.35","3.70","730","18050",
"Prince Edward Island","Both sexes","'80+'","2011","5.66","5.11","6.25","5.06","390","6890",
"Prince Edward Island","Both sexes","'20+'","2012","1.79","1.71","1.86","2.15","2160","120845",
"Prince Edward Island","Both sexes","'20-34'","2012","0.12","0.08","0.16","16.90","35","29745",
"Prince Edward Island","Both sexes","'35-49'","2012","0.87","0.77","0.98","6.09","270","31110",
"Prince Edward Island","Both sexes","'50-64'","2012","2.02","1.87","2.18","3.82","685","33855",
"Prince Edward Island","Both sexes","'65-79'","2012","4.04","3.76","4.33","3.60","770","19075",
"Prince Edward Island","Both sexes","'80+'","2012","5.72","5.18","6.31","4.97","405","7075",
"Prince Edward Island","Both sexes","'20+'","2013","1.83","1.75","1.90","2.12","2225","121790",
"Prince Edward Island","Both sexes","'20-34'","2013","0.15","0.11","0.20","14.91","45","29690",
"Prince Edward Island","Both sexes","'35-49'","2013","0.82","0.72","0.92","6.32","250","30660",
"Prince Edward Island","Both sexes","'50-64'","2013","2.01","1.86","2.17","3.81","690","34305",
"Prince Edward Island","Both sexes","'65-79'","2013","4.16","3.88","4.46","3.47","830","19940",
"Prince Edward Island","Both sexes","'80+'","2013","5.70","5.16","6.28","4.94","410","7195",
"Prince Edward Island","Both sexes","'20+'","2014","1.86","1.79","1.94","2.09","2280","122315",
"Prince Edward Island","Both sexes","'20-34'","2014","0.13","0.10","0.18","15.81","40","29655",
"Prince Edward Island","Both sexes","'35-49'","2014","0.83","0.73","0.94","6.32","250","30030",
"Prince Edward Island","Both sexes","'50-64'","2014","2.02","1.87","2.18","3.78","700","34640",
"Prince Edward Island","Both sexes","'65-79'","2014","4.18","3.90","4.46","3.39","870","20830",
"Prince Edward Island","Both sexes","'80+'","2014","6.00","5.44","6.59","4.82","430","7170",
"Prince Edward Island","Both sexes","'20+'","2015","1.88","1.81","1.96","2.08","2305","122535",
"Prince Edward Island","Both sexes","'20-34'","2015","0.15","0.11","0.21","14.91","45","29310",
"Prince Edward Island","Both sexes","'35-49'","2015","0.82","0.72","0.93","6.39","245","29745",
"Prince Edward Island","Both sexes","'50-64'","2015","2.00","1.86","2.16","3.79","695","34680",
"Prince Edward Island","Both sexes","'65-79'","2015","4.12","3.85","4.40","3.35","890","21595",
"Prince Edward Island","Both sexes","'80+'","2015","5.96","5.41","6.56","4.82","430","7210",
"Prince Edward Island","Both sexes","'20+'","2016","1.93","1.85","2.01","2.05","2390","124015",
"Prince Edward Island","Both sexes","'20-34'","2016","0.15","0.11","0.20","14.91","45","29610",
"Prince Edward Island","Both sexes","'35-49'","2016","0.82","0.72","0.93","6.39","245","29775",
"Prince Edward Island","Both sexes","'50-64'","2016","2.09","1.94","2.25","3.71","725","34715",
"Prince Edward Island","Both sexes","'65-79'","2016","4.11","3.85","4.38","3.29","925","22500",
"Prince Edward Island","Both sexes","'80+'","2016","6.08","5.53","6.67","4.71","450","7405",
"Prince Edward Island","Both sexes","'20+'","2017","1.93","1.85","2.01","2.03","2435","126245",
"Prince Edward Island","Both sexes","'20-34'","2017","0.15","0.11","0.20","14.91","45","30125",
"Prince Edward Island","Both sexes","'35-49'","2017","0.89","0.79","1.01","6.09","270","30235",
"Prince Edward Island","Both sexes","'50-64'","2017","2.05","1.91","2.21","3.74","715","34810",
"Prince Edward Island","Both sexes","'65-79'","2017","4.01","3.75","4.27","3.26","940","23465",
"Prince Edward Island","Both sexes","'80+'","2017","6.11","5.57","6.69","4.64","465","7610",
"Prince Edward Island","Both sexes","'20+'","2018","1.89","1.81","1.96","2.03","2435","128950",
"Prince Edward Island","Both sexes","'20-34'","2018","0.13","0.09","0.17","15.81","40","31170",
"Prince Edward Island","Both sexes","'35-49'","2018","0.90","0.79","1.01","6.03","275","30725",
"Prince Edward Island","Both sexes","'50-64'","2018","2.10","1.95","2.26","3.69","735","34945",
"Prince Edward Island","Both sexes","'65-79'","2018","3.78","3.54","4.03","3.30","920","24340",
"Prince Edward Island","Both sexes","'80+'","2018","5.99","5.46","6.56","4.64","465","7765",
"Prince Edward Island","Both sexes","'20+'","2019","1.83","1.76","1.91","2.02","2440","133060",
"Prince Edward Island","Both sexes","'20-34'","2019","0.12","0.09","0.16","15.81","40","33595",
"Prince Edward Island","Both sexes","'35-49'","2019","0.93","0.83","1.04","5.87","290","31160",
"Prince Edward Island","Both sexes","'50-64'","2019","2.06","1.91","2.21","3.73","720","35020",
"Prince Edward Island","Both sexes","'65-79'","2019","3.61","3.38","3.85","3.31","915","25335",
"Prince Edward Island","Both sexes","'80+'","2019","5.91","5.39","6.47","4.61","470","7955",
"Prince Edward Island","Females","'20+'","2007","0.82","0.74","0.89","4.61","470","57625",
"Prince Edward Island","Females","'20-34'","2007","","","","","","",
"Prince Edward Island","Females","'35-49'","2007","0.12","0.08","0.19","22.36","20","16270",
"Prince Edward Island","Females","'50-64'","2007","0.56","0.45","0.69","10.85","85","15180",
"Prince Edward Island","Females","'65-79'","2007","2.25","1.93","2.60","7.45","180","8015",
"Prince Edward Island","Females","'80+'","2007","4.12","3.52","4.79","7.67","170","4125",
"Prince Edward Island","Females","'20+'","2008","0.82","0.75","0.90","4.54","485","58820",
"Prince Edward Island","Females","'20-34'","2008","","","","","","",
"Prince Edward Island","Females","'35-49'","2008","0.15","0.10","0.22","20.00","25","16420",
"Prince Edward Island","Females","'50-64'","2008","0.61","0.49","0.74","10.26","95","15645",
"Prince Edward Island","Females","'65-79'","2008","2.22","1.92","2.57","7.35","185","8315",
"Prince Edward Island","Females","'80+'","2008","4.27","3.67","4.94","7.45","180","4220",
"Prince Edward Island","Females","'20+'","2009","0.83","0.76","0.91","4.49","495","59590",
"Prince Edward Island","Females","'20-34'","2009","","","","","","",
"Prince Edward Island","Females","'35-49'","2009","0.12","0.07","0.19","22.36","20","16325",
"Prince Edward Island","Females","'50-64'","2009","0.65","0.53","0.79","9.76","105","16160",
"Prince Edward Island","Females","'65-79'","2009","2.10","1.81","2.43","7.45","180","8560",
"Prince Edward Island","Females","'80+'","2009","4.25","3.65","4.91","7.45","180","4240",
"Prince Edward Island","Females","'20+'","2010","0.83","0.76","0.91","4.45","505","60595",
"Prince Edward Island","Females","'20-34'","2010","","","","","","",
"Prince Edward Island","Females","'35-49'","2010","0.12","0.08","0.19","22.36","20","16270",
"Prince Edward Island","Females","'50-64'","2010","0.69","0.57","0.83","9.33","115","16695",
"Prince Edward Island","Females","'65-79'","2010","2.15","1.85","2.48","7.25","190","8840",
"Prince Edward Island","Females","'80+'","2010","4.09","3.51","4.74","7.56","175","4280",
"Prince Edward Island","Females","'20+'","2011","0.90","0.83","0.98","4.24","555","61410",
"Prince Edward Island","Females","'20-34'","2011","","","","","","",
"Prince Edward Island","Females","'35-49'","2011","0.12","0.08","0.19","22.36","20","16120",
"Prince Edward Island","Females","'50-64'","2011","0.68","0.56","0.81","9.33","115","16975",
"Prince Edward Island","Females","'65-79'","2011","2.31","2.01","2.64","6.82","215","9315",
"Prince Edward Island","Females","'80+'","2011","4.47","3.86","5.14","7.16","195","4365",
"Prince Edward Island","Females","'20+'","2012","0.91","0.84","0.99","4.21","565","62190",
"Prince Edward Island","Females","'20-34'","2012","","","","","","",
"Prince Edward Island","Females","'35-49'","2012","0.13","0.08","0.20","22.36","20","15820",
"Prince Edward Island","Females","'50-64'","2012","0.64","0.52","0.77","9.53","110","17250",
"Prince Edward Island","Females","'65-79'","2012","2.40","2.10","2.72","6.52","235","9810",
"Prince Edward Island","Females","'80+'","2012","4.27","3.68","4.92","7.25","190","4450",
"Prince Edward Island","Females","'20+'","2013","0.90","0.83","0.98","4.21","565","62560",
"Prince Edward Island","Females","'20-34'","2013","0.07","0.03","0.12","31.62","10","14770",
"Prince Edward Island","Females","'35-49'","2013","0.13","0.08","0.20","22.36","20","15500",
"Prince Edward Island","Females","'50-64'","2013","0.63","0.52","0.76","9.53","110","17510",
"Prince Edward Island","Females","'65-79'","2013","2.43","2.14","2.75","6.32","250","10295",
"Prince Edward Island","Females","'80+'","2013","4.01","3.44","4.64","7.45","180","4490",
"Prince Edward Island","Females","'20+'","2014","0.94","0.86","1.02","4.12","590","62850",
"Prince Edward Island","Females","'20-34'","2014","0.07","0.03","0.12","31.62","10","14765",
"Prince Edward Island","Females","'35-49'","2014","0.13","0.08","0.20","22.36","20","15200",
"Prince Edward Island","Females","'50-64'","2014","0.62","0.51","0.75","9.53","110","17665",
"Prince Edward Island","Females","'65-79'","2014","2.37","2.08","2.67","6.26","255","10780",
"Prince Edward Island","Females","'80+'","2014","4.40","3.80","5.06","7.16","195","4435",
"Prince Edward Island","Females","'20+'","2015","0.95","0.88","1.03","4.08","600","63010",
"Prince Edward Island","Females","'20-34'","2015","0.07","0.03","0.13","31.62","10","14630",
"Prince Edward Island","Females","'35-49'","2015","0.13","0.08","0.20","22.36","20","15090",
"Prince Edward Island","Females","'50-64'","2015","0.62","0.51","0.75","9.53","110","17670",
"Prince Edward Island","Females","'65-79'","2015","2.42","2.14","2.72","6.09","270","11175",
"Prince Edward Island","Females","'80+'","2015","4.27","3.69","4.93","7.25","190","4445",
"Prince Edward Island","Females","'20+'","2016","1.00","0.92","1.08","3.97","635","63675",
"Prince Edward Island","Females","'20-34'","2016","0.07","0.03","0.13","31.62","10","14670",
"Prince Edward Island","Females","'35-49'","2016","0.16","0.11","0.24","20.00","25","15185",
"Prince Edward Island","Females","'50-64'","2016","0.68","0.56","0.81","9.13","120","17705",
"Prince Edward Island","Females","'65-79'","2016","2.38","2.10","2.67","6.03","275","11575",
"Prince Edward Island","Females","'80+'","2016","4.53","3.93","5.19","6.98","205","4530",
"Prince Edward Island","Females","'20+'","2017","0.97","0.90","1.05","3.98","630","64750",
"Prince Edward Island","Females","'20-34'","2017","0.07","0.03","0.12","31.62","10","14850",
"Prince Edward Island","Females","'35-49'","2017","0.19","0.13","0.28","18.26","30","15435",
"Prince Edward Island","Females","'50-64'","2017","0.70","0.59","0.84","8.94","125","17755",
"Prince Edward Island","Females","'65-79'","2017","2.28","2.01","2.56","6.03","275","12085",
"Prince Edward Island","Females","'80+'","2017","4.22","3.65","4.85","7.16","195","4625",
"Prince Edward Island","Females","'20+'","2018","0.97","0.90","1.05","3.95","640","65970",
"Prince Edward Island","Females","'20-34'","2018","","","","","","",
"Prince Edward Island","Females","'35-49'","2018","0.16","0.10","0.24","20.00","25","15675",
"Prince Edward Island","Females","'50-64'","2018","0.73","0.61","0.87","8.77","130","17750",
"Prince Edward Island","Females","'65-79'","2018","2.18","1.93","2.46","6.03","275","12590",
"Prince Edward Island","Females","'80+'","2018","4.24","3.67","4.87","7.07","200","4715",
"Prince Edward Island","Females","'20+'","2019","0.91","0.84","0.99","4.02","620","67970",
"Prince Edward Island","Females","'20-34'","2019","","","","","","",
"Prince Edward Island","Females","'35-49'","2019","0.16","0.10","0.23","20.00","25","15920",
"Prince Edward Island","Females","'50-64'","2019","0.67","0.56","0.81","9.13","120","17805",
"Prince Edward Island","Females","'65-79'","2019","1.98","1.75","2.24","6.20","260","13125",
"Prince Edward Island","Females","'80+'","2019","4.28","3.72","4.91","6.98","205","4785",
"Prince Edward Island","Males","'20+'","2007","2.42","2.29","2.55","2.76","1310","54225",
"Prince Edward Island","Males","'20-34'","2007","0.14","0.09","0.22","22.36","20","14035",
"Prince Edward Island","Males","'35-49'","2007","1.46","1.27","1.66","6.59","230","15795",
"Prince Edward Island","Males","'50-64'","2007","3.30","3.01","3.60","4.52","490","14855",
"Prince Edward Island","Males","'65-79'","2007","5.68","5.15","6.25","4.88","420","7400",
"Prince Edward Island","Males","'80+'","2007","6.81","5.74","8.01","8.30","145","2130",
"Prince Edward Island","Males","'20+'","2008","2.46","2.34","2.60","2.71","1365","55380",
"Prince Edward Island","Males","'20-34'","2008","0.14","0.09","0.22","22.36","20","14225",
